"microbe","microbe_hmdad_author_svd64_000","microbe_hmdad_author_svd64_001","microbe_hmdad_author_svd64_002","microbe_hmdad_author_svd64_003","microbe_hmdad_author_svd64_004","microbe_hmdad_author_svd64_005","microbe_hmdad_author_svd64_006","microbe_hmdad_author_svd64_007","microbe_hmdad_author_svd64_008","microbe_hmdad_author_svd64_009","microbe_hmdad_author_svd64_010","microbe_hmdad_author_svd64_011","microbe_hmdad_author_svd64_012","microbe_hmdad_author_svd64_013","microbe_hmdad_author_svd64_014","microbe_hmdad_author_svd64_015","microbe_hmdad_author_svd64_016","microbe_hmdad_author_svd64_017","microbe_hmdad_author_svd64_018","microbe_hmdad_author_svd64_019","microbe_hmdad_author_svd64_020","microbe_hmdad_author_svd64_021","microbe_hmdad_author_svd64_022","microbe_hmdad_author_svd64_023","microbe_hmdad_author_svd64_024","microbe_hmdad_author_svd64_025","microbe_hmdad_author_svd64_026","microbe_hmdad_author_svd64_027","microbe_hmdad_author_svd64_028","microbe_hmdad_author_svd64_029","microbe_hmdad_author_svd64_030","microbe_hmdad_author_svd64_031","microbe_hmdad_author_svd64_032","microbe_hmdad_author_svd64_033","microbe_hmdad_author_svd64_034","microbe_hmdad_author_svd64_035","microbe_hmdad_author_svd64_036","microbe_hmdad_author_svd64_037","microbe_hmdad_author_svd64_038","microbe_hmdad_author_svd64_039","microbe_hmdad_author_svd64_040","microbe_hmdad_author_svd64_041","microbe_hmdad_author_svd64_042","microbe_hmdad_author_svd64_043","microbe_hmdad_author_svd64_044","microbe_hmdad_author_svd64_045","microbe_hmdad_author_svd64_046","microbe_hmdad_author_svd64_047","microbe_hmdad_author_svd64_048","microbe_hmdad_author_svd64_049","microbe_hmdad_author_svd64_050","microbe_hmdad_author_svd64_051","microbe_hmdad_author_svd64_052","microbe_hmdad_author_svd64_053","microbe_hmdad_author_svd64_054","microbe_hmdad_author_svd64_055","microbe_hmdad_author_svd64_056","microbe_hmdad_author_svd64_057","microbe_hmdad_author_svd64_058","microbe_hmdad_author_svd64_059","microbe_hmdad_author_svd64_060","microbe_hmdad_author_svd64_061","microbe_hmdad_author_svd64_062","microbe_hmdad_author_svd64_063"
"Acinetobacter gerneri","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Acinetobacter guillouiae","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Acinetobacter johnsonii","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Acinetobacter junii","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Acinetobacter lwoffii","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Acinetobacter radioresistens","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Acinetobacter rhizosphaerae","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Acremonium","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Acroconidiella","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Actinobacillus","3.5131228","-2.4043148","-0.34386155","1.2221186","-3.2515314","6.332598","1.9696227","-6.85985","-4.060187","4.7276006","9.918204","-0.5295729","12.443711","-9.815462","15.392917","-1.8168467","-1.393526","2.8790565","-0.2664782","-7.200906","2.9216769","-1.3916818","-0.21565253","-1.4697908","0.7150551","-0.047677297","-0.4489532","-0.37508038","0.45576423","-0.43746778","-0.22994678","0.095409885","0.52660924","-0.43298578","0.3199214","0.025407972","-0.8201069","-0.47071472","-0.1928737","-0.1569489","0.08835787","-0.6159867","-0.24655016","1.0746105","0.2661949","0.42927024","-0.53960425","0.40223247","0.5889884","-0.74511135","-0.49759468","0.1248878","-0.2694768","0.048308995","0.3222761","0.25951827","0.7302056","0.9422833","-0.9755362","0.9754751","0.4981663","-0.25185764","0.13196813","0.15271273"
"Actinobacillus actinomycetemcomitans serotype a","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Actinobacillus pleuropneumoniae","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Actinobacteria","1.7025454","0.23275183","-1.1627963","-1.1137458","-1.6334002","2.0615218","-2.4725368","2.9673333","-0.93601906","-2.554426","0.8744305","-2.2932115","-4.9712734","-0.7259206","0.68260664","-1.5857176","-2.5909424","5.996161","5.7909255","3.8009748","-2.4449644","1.160943","3.4688153","-1.1163607","0.17720336","2.790257","0.4962412","0.25228176","-1.2210227","1.7980237","1.6852396","1.010971","1.7770073","2.8057122","3.840071","3.3486962","-2.9582992","0.6956102","-1.5655478","-0.36146683","0.3676905","1.4952097","4.3574114","0.97690374","4.5413785","0.91883","-1.5660905","1.5289389","3.1137228","-0.8351924","-1.8012596","-1.6872938","2.16656","-7.8752213","6.132993","-1.2238433","1.7183161","2.5898547","-0.334112","1.8147714","0.97622824","3.0710106","0.2912463","-6.480546"
"Actinobaculum","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Actinobaculum massiliense","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Actinobaculum schaalii","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Actinomyces","1.7978331","1.0807962","0.444578","0.3035093","3.3654804","5.5205865","-5.0056787","-1.272737","13.838903","-6.951617","-2.2914414","7.301254","5.876553","-3.595812","1.4675789","-0.037827875","-1.6665736","-2.1521616","0.41185316","1.5617098","-0.25559518","-0.85725534","-0.7891644","-0.68932194","0.65860623","-0.63594466","1.475724","-1.4565827","0.14663205","0.93719673","0.0023301758","-0.8523698","1.3520157","-0.46405286","0.4474737","0.8343276","0.29315457","1.4219145","1.0455114","-1.1319764","1.7708141","2.09631","-0.3366188","1.186539","0.74576217","-0.8510635","1.589444","-1.977377","-2.2352436","0.10978872","1.4230547","-1.9742255","2.1471102","-0.590598","-2.1930487","-3.4080992","0.60510457","-0.7559003","-1.0622946","0.912201","0.87645996","-1.6097635","4.85096","0.6927284"
"Actinomyces dentalis","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Actinomyces europaeus","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Actinomyces georgiae","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
